style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Size,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Volatility,MP
1111,2026-06-30,SYK,US8636671013,01011501,-0.0003800231082160136,-0.0003213583387782956,-0.0003516207832372382,,,,,,-0.0008224975663836098,,0.0005654670768887318,,0.001729663999894944,0.0015079122050366178,,-0.0008224975663836098,,-0.000805596931457919,,,,0.0006980246409071584,,,,,,-0.00048602128922667847,-0.0003439098011487023,-0.00037637488637713983,,-0.00046214990959864903,,,,,,0.0024250959173784782,,,-0.0005737422048432009,,-0.0003039202893872253,-0.0009082405559293914,-0.0010009970382370739,-0.0011820819295764442,-0.0006157966072924408,-0.0010596139819176232,,,-5.7163873083962666e-05
1112,2026-06-30,SYY,US8718291078,01024701,,-0.0003213583387782956,-0.0003516207832372382,,-0.000550900009334221,,,,,,,-0.0014794610313566816,,,-0.00044636490319869523,,0.0010454857954920551,,,0.0013365585453733659,,0.0006980246409071584,0.0015274954804267039,-0.005470565208970055,0.0009680424032333843,,,,-0.0003439098011487023,-0.00037637488637713983,-0.005227428977460275,-0.00046214990959864903,,,-0.00040073987050376895,-0.0005940260201659404,,0.0024250959173784782,,,-0.0005737422048432009,-0.002352343039857124,-0.0003039202893872253,-0.0009082405559293914,,,-0.0006157966072924408,,,0.0012315932145848816,-8.605439273728388e-05
1113,2026-06-30,T,CA87971M1032,00240801C,-0.00011884029386600664,-0.00010049472937576243,-0.00010995835859948894,-0.00017473192851082684,-0.00017227667892987845,-0.0001290563893036107,,,,-0.0002095787518605644,,-0.000462654980522378,,,0.00042035509658890346,,,-0.0002519251435036236,,,-0.00019512504483569788,,,,-0.00015261855166609565,,,,-0.00010754699108634224,-0.00011769942704489296,,,,,,,,,,,,,-9.504152700653501e-05,,,,,,,,-6.192045318308264e-05
1114,2026-06-30,T,US00206R1023,00989901,,-0.0002543936953516711,,,,,,,,-0.0005305304415881005,,0.0002969955103627165,,,,,,,,,-0.0004939421352716797,,,,,,,,0.0008061306709845162,0.000878378231119921,,,,,,,,,0.0007631810860550134,,,,-0.00024058938630158042,,,,,,,,2.2511719786897042e-05
1115,2026-06-30,TCL,AU000000TCL6,21265001W,0.0011148545212593005,,0.001031729403446107,0.0011043864036887905,0.001079056440301433,-0.0004126917613784428,,,,,0.0005654670768887318,-0.0014794610313566816,,,,,,,,-0.0013365585453733659,,0.0006980246409071584,-0.0015176406708755637,,-0.0004880379750740921,,,0.0014343555121080023,,,,,,,,-0.0005940260201659404,,,,-0.0014702143999107025,,,-0.0003039202893872253,,,,0.0012063297640292942,,,0.0012315932145848816,-1.6981839089367597e-05
1116,2026-06-30,TD,CA8911605092,01570601C,-0.00030083390144979526,,,,,-0.00032669506139898816,,-0.0009852708200921863,,,0.0004476350600899598,0.0002969955103627165,,,,,0.0008276274888774367,,,,-0.0004939421352716797,,,,-0.00038634063277473706,,,,0.0008061306709845162,,,,,,,,,,0.0007631810860550134,,,,,-0.0007189814092564605,,,,,,,2.15500331591831e-05
1117,2026-06-30,TDG,US8936411003,14834901,,,,,,-0.0004126917613784428,,,,,0.0005654670768887318,-0.0014794610313566816,,-0.0015176406708755637,-0.00044636490319869523,,,,,-0.0013365585453733659,,0.0006980246409071584,-0.0015176406708755637,,-0.0004880379750740921,,,-0.00048602128922667847,-0.0003439098011487023,-0.00037637488637713983,,-0.00046214990959864903,,,-0.00040073987050376895,-0.0005940260201659404,-0.001498307668698805,,,-0.0014702143999107025,,,-0.0003039202893872253,,,,-0.0006157966072924408,,,,-0.00026885607445153314
1118,2026-06-30,TDY,US8793601050,12672101,-0.0003308200731139044,-0.0002797508541769219,-0.0003060951050186948,-0.00048640766094419673,-0.0004795728928747232,-0.00035925899167983655,,,-0.0007160056827185553,-0.0005834120377706748,,,,,-0.0003885723439421382,-0.0007160056827185553,,,,-0.0011635092344176525,,,-0.0013211459694032698,,,,,-0.0004230942670609645,-0.0002993824930665304,-0.0003276442004120109,,-0.00040231360561396225,,,-0.00034885455750852947,-0.0005171152152967345,-0.0013043160844427187,-0.00110690608247301,,,,,,,,,-0.000536067081825934,,,,-0.00035111634439160416
1119,2026-06-30,TEAM,US0494681010,02649401,0.0008825411611252288,0.0007478561646482861,0.0008167376534974704,0.000874254389659264,0.0008542026834744186,0.0009648506994685142,0.002092316685364306,0.0009852708200921863,-0.0006511055419490323,-0.0005305304415881005,,,,,-0.00035335139468201755,-0.0006511055419490323,,,,0.0010580465056671776,,,0.0012091960064767745,,0.0007663217489605895,,0.00248288246663231,-0.00038474418387897364,,,,,,,-0.0003172337052767006,-0.0004702428914076345,-0.001186090350302059,-0.0010065739729590447,,,,,,,,,-0.0004874769240770242,,,,0.00012140933259195867
1120,2026-06-30,TECK.B,CA8787422044,01038501C,0.0008825411611252286,,0.0008167376534974702,0.0008742543896592639,,0.0009648506994685141,,-0.0009852708200921863,,-0.0005305304415881004,,0.00029699551036271643,,,,,,-0.0006377266609500795,,,-0.0004939421352716796,,,-0.004330608953428447,0.0007663217489605894,,,0.0011354645426672146,0.0008061306709845161,0.0008783782311199208,,,,,-0.00031723370527670053,,,,0.0007631810860550133,,,0.0037243236999484645,-0.0002405893863015804,,,,,,,,8.829670608988613e-05
1121,2026-06-30,TEF,ES0178430E18,01368301W,0.0008825411611252288,0.0007478561646482861,0.0008167376534974704,0.000874254389659264,0.0008542026834744186,-0.00032669506139898816,,,,-0.0005305304415881005,,0.0002969955103627165,,,0.0010640924856995615,,,,,,-0.0004939421352716797,,,,-0.00038634063277473706,-0.0014435363178094825,,,-0.00027224588449915676,-0.0002979458959958772,,,,,,,,,,,,,-0.00024058938630158042,,,,,,,,5.172172886597986e-05
1122,2026-06-30,TEL,IE000IVNQZ81,17726702,-0.0003800231082160136,-0.0003213583387782956,-0.0003516207832372382,-0.000558751315880552,,-0.0004126917613784428,,,-0.0008224975663836098,-0.0006701832022384969,,,,,-0.00044636490319869523,-0.0008224975663836098,,,,,,,,,0.0009680424032333843,,,-0.00048602128922667847,0.001018330320284469,0.0011095957735175112,,,,,-0.00040073987050376895,,,,,,,,,,,,,,,,-8.95746122869073e-05
1123,2026-06-30,TEL,NO0010063308,22161201W,0.0008825411611252288,-0.0002543936953516711,0.0008167376534974704,0.000874254389659264,-0.00043610347774572186,-0.00032669506139898816,,,,-0.0005305304415881005,,0.0002969955103627165,,,-0.00035335139468201755,,,,,,0.0015781032626900275,,,,-0.00038634063277473706,,,,0.0008061306709845162,0.000878378231119921,,,,,,,,,,,,,0.0009452598223219453,,,,,,,,9.353068655699083e-05
1124,2026-06-30,TEL2 B,SE0005190238,22228601W,0.0008825411611252288,-0.0002543936953516711,0.0008167376534974704,0.000874254389659264,-0.00043610347774572186,-0.00032669506139898816,,,,0.0020463317032683877,,0.0002969955103627165,-0.0006948365111844151,,0.0010640924856995615,,,,,,-0.0004939421352716797,,,,-0.00038634063277473706,0.0014324321922878711,,,-0.00027224588449915676,-0.0002979458959958772,,,,,,,,,-0.0007663217489605895,,,,-0.00024058938630158042,,,,,,,,6.962536977536948e-05
1125,2026-06-30,TELIA,SE0000667925,22057901W,-0.0003800231082160136,,,,,-0.0004126917613784428,,,,-0.0006701832022384969,,0.00037517432852585705,0.001729663999894944,,,,,,,,-0.000623963671049635,,,,-0.0004880379750740921,,,,-0.0003439098011487023,-0.00037637488637713983,,,,,,,,,,,,,-0.0003039202893872253,,,,,,,,-3.40438823657484e-05
1126,2026-06-30,TEN,LU2598331598,15193303W,,-0.0003213583387782956,,,-0.000550900009334221,,,-0.0012446259470143511,,,0.0005654670768887318,,,,-0.00044636490319869523,,,,,,,0.0006980246409071584,,,,,,,,,,,,,-0.00040073987050376895,,,,,,,,0.0011940827613487936,,,,,,,-0.0012315932145848816,-3.434299443764814e-05
1127,2026-06-30,TER,US8807701029,01045301,,,0.0008167376534974704,0.000874254389659264,-0.00043610347774572186,,,,0.002550906643800318,0.0020463317032683877,,,,,0.0010640924856995615,0.002550906643800318,,,,,,,,,,,0.00248288246663231,0.0011354645426672149,-0.00027224588449915676,-0.0002979458959958772,,0.0010763941329330821,,,-0.0003172337052767006,-0.0004702428914076345,-0.001186090350302059,0.001919754484509518,-0.0007663217489605895,,,,,,,,,,,,0.0002417608705208616
1128,2026-06-30,TEVA,US8816242098,01453890,-0.00030083390144979526,-0.0002543936953516711,-0.0002783500523130392,-0.00044231872921003147,-0.00043610347774572186,,-0.002116093011334355,,-0.0006511055419490323,,0.0004476350600899598,,,0.001193693493573226,,-0.0006511055419490323,,0.0012582174661988057,,,,0.0005525702818914637,,,-0.00038634063277473706,,,,0.0008061306709845162,0.000878378231119921,,0.0010763941329330821,,,,,,-0.0010065739729590447,,0.0011566222670647405,-0.00045418581706688595,,-0.00024058938630158042,-0.0007189814092564605,,0.0018621618499742325,-0.0004874769240770242,0.0016479308406851616,,0.0009749538481540484,3.8654811029654974e-05
1129,2026-06-30,TFC,US89832Q1094,01185601,,-0.0002543936953516711,,,,,,-0.0009852708200921863,,,0.0004476350600899598,0.0002969955103627165,,,,,0.0008276274888774367,,,,-0.0004939421352716797,,,,0.0007663217489605895,,,,0.0008061306709845162,,,,-0.0010640924856995615,,,,,-0.0010065739729590447,,,,,,,,,0.0009549547948585807,,,,1.6119094921711706e-06
1130,2026-06-30,TFII,CA87241L1094,15076401C,0.0011148545212593005,0.0009447160802639051,0.001031729403446107,0.0011043864036887905,,-0.0004126917613784428,,,,,,-0.0014794610313566816,,,-0.00044636490319869523,,,,,,,0.0006980246409071584,,,-0.0004880379750740921,,,-0.00048602128922667847,-0.0003439098011487023,-0.00037637488637713983,,-0.00046214990959864903,,,-0.00040073987050376895,-0.0005940260201659404,,,,,,,-0.0003039202893872253,,,,-0.0006157966072924408,,,,-6.727406283617316e-05
1131,2026-06-30,TGT,US87612E1064,00381301,,0.0007478561646482861,0.0008167376534974704,0.000874254389659264,-0.00043610347774572186,,-0.002116093011334355,0.0009852708200921863,,,,0.0002969955103627165,,,,,-0.002450212960492411,,,0.0010580465056671776,,0.0005525702818914637,0.0012091960064767745,,-0.00038634063277473706,0.0014324321922878711,,,-0.00027224588449915676,-0.0002979458959958772,,-0.0003658471218024032,,0.0025164349323976115,-0.0003172337052767006,-0.0004702428914076345,,0.001919754484509518,,,,,-0.00024058938630158042,,,,-0.0004874769240770242,,0.002387386987146452,,0.0001463316245257978
1132,2026-06-30,TIGO,LU0038705702,03002401,0.0008825411611252288,0.0007478561646482861,0.0008167376534974704,0.000874254389659264,,-0.00032669506139898816,0.002092316685364306,,,0.0020463317032683877,,-0.0011711709748265613,0.001369236654392818,,-0.00035335139468201755,,,0.0012582174661988057,,,0.0015781032626900275,,,,-0.00038634063277473706,,,,0.0008061306709845162,0.000878378231119921,,,,,,,,-0.0010065739729590447,,,,,-0.00024058938630158042,,,,,,,,0.0001799102025291293
1133,2026-06-30,TIH,CA8911021050,01502001C,-0.0003008339014497953,,,,,-0.0003266950613989882,,,,,,0.00029699551036271654,,,0.0010640924856995615,,,,,,,,,,-0.0003863406327747371,,,0.001135464542667215,-0.0002722458844991568,,,-0.00036584712180240327,,,-0.00031723370527670064,0.0009264486815792202,,,-0.0007663217489605897,-0.0011638511562338956,,,-0.00024058938630158044,,,,,,,-0.0009749538481540486,2.7335093403790927e-06
1134,2026-06-30,TJX,US8725401090,01167201,,,0.0008167376534974704,,-0.00043610347774572186,,-0.002116093011334355,0.0009852708200921863,-0.0006511055419490323,0.0020463317032683877,,,,,-0.00035335139468201755,0.002550906643800318,,,,0.0010580465056671776,-0.0004939421352716797,,0.0012091960064767745,,-0.00038634063277473706,,,-0.00038474418387897364,-0.00027224588449915676,-0.0002979458959958772,,0.0010763941329330821,,,-0.0003172337052767006,,,0.001919754484509518,,,-0.00045418581706688595,,-0.00024058938630158042,,,,,,,,0.00015093468673848013
1135,2026-06-30,TLC,AU0000219529,35307001W,-0.0003008339014497952,-0.0002543936953516711,-0.00027835005231303917,-0.0004423187292100314,-0.0004361034777457218,-0.0003266950613989881,,0.0009852708200921863,-0.0006511055419490323,-0.0005305304415881004,,,0.0013692366543928177,0.0011936934935732257,,-0.0006511055419490323,,0.0012582174661988055,0.001825648872523757,,0.0015781032626900273,,0.0012091960064767743,,-0.000386340632774737,-0.0014435363178094823,,-0.0003847441838789736,-0.0002722458844991567,-0.0002979458959958772,,-0.00036584712180240316,-0.0010640924856995613,-0.002516434932397611,-0.00031723370527670053,0.00092644868157922,,,-0.0007663217489605894,,-0.0004541858170668859,,-0.0002405893863015804,,,,,,,0.0009749538481540483,3.6907964386623e-05
1136,2026-06-30,TLS,AU000000TLS2,21021602W,-0.0003800231082160136,,-0.0003516207832372382,,-0.000550900009334221,-0.0004126917613784428,,,,-0.0006701832022384969,,0.00037517432852585705,0.001729663999894944,,0.0013441960227754993,,,-0.000805596931457919,,,-0.000623963671049635,,,,-0.0004880379750740921,,,,,-0.00037637488637713983,,,,,,,,,,,,,-0.0003039202893872253,,,,,,,,-4.917516351911737e-05
1137,2026-06-30,TLX,DE000TLX1005,26980901W,0.0008825411611252288,-0.0002543936953516711,0.0008167376534974704,,-0.00043610347774572186,0.0009648506994685142,,0.0009852708200921863,,,,0.0002969955103627165,,,,,0.0008276274888774367,-0.0006377266609500795,,,-0.0004939421352716797,,,,0.0007663217489605895,,,,0.0008061306709845162,,,,,,,-0.0004702428914076345,,,,-0.0011638511562338954,0.0013301156071244518,,0.0009452598223219453,0.0014324321922878711,0.0015781032626900275,0.0018621618499742325,,0.0016479308406851616,,,0.0001883861848220622
1138,2026-06-30,TMO,US8835561023,01053001,-0.0003800231082160136,,-0.0003516207832372382,,-0.000550900009334221,,,,-0.0008224975663836098,,0.0005654670768887318,,,-0.0015176406708755637,,-0.0008224975663836098,,,,,,0.0006980246409071584,,,-0.0004880379750740921,,,-0.00048602128922667847,-0.0003439098011487023,-0.00037637488637713983,,-0.00046214990959864903,,,,-0.0005940260201659404,,0.0024250959173784782,0.0009640750163348869,,-0.0005737422048432009,,-0.0003039202893872253,-0.0009082405559293914,,,-0.0006157966072924408,-0.0010596139819176232,,,-7.612669873064906e-05
1139,2026-06-30,TMUS,US8725901040,01787401,-0.0003800231082160136,-0.0003213583387782956,-0.0003516207832372382,-0.000558751315880552,0.001079056440301433,0.001218830590599546,,,,-0.0006701832022384969,,-0.0014794610313566816,,,-0.00044636490319869523,,,-0.000805596931457919,,,-0.000623963671049635,,,0.005737422048432009,0.0009680424032333843,0.0018094946460439415,,,-0.0003439098011487023,-0.00037637488637713983,,,,,,,,,0.0009640750163348869,,,,-0.0003039202893872253,,,,,,,,-7.760250929540411e-05
1140,2026-06-30,TOST,US8887871080,03952401,,0.0007478561646482861,0.0008167376534974704,,0.0008542026834744186,-0.00032669506139898816,0.002092316685364306,0.0009852708200921863,,,-0.0013301156071244518,0.0002969955103627165,,,0.0010640924856995615,,-0.002450212960492411,,,,-0.0004939421352716797,,,,0.0007663217489605895,,,,,,,,,,,0.0009264486815792201,0.0022709290853344297,,-0.0007663217489605895,,-0.00045418581706688595,,-0.00024058938630158042,-0.0007189814092564605,-0.0007924092978613754,-0.000935759723605142,,-0.0008388116441325371,-0.002387386987146452,-0.0009749538481540484,5.098611408564088e-07
1141,2026-06-30,TOU,CA89156V1067,18595601C,,-0.00011790712664287037,,,,-0.000151417573162423,,,,,-0.000616485833589865,,,,-0.00016377232770888256,,-0.0011356317987181723,,,-0.0004903864585373927,,-0.0007637877584299213,-0.0005568259142102006,,,,,-0.00017832234855905187,,,-0.0019179559267240246,,,,-0.00014703239642688433,,,,,,,,-0.00011150906550721073,,,,,,,-0.00045187443299780683,-0.00017467978427090003
1142,2026-06-30,TPL,US88262P1021,01050401,,,,,,,,-0.0009852708200921863,,,0.0004476350600899598,,,-0.0012013947419188596,-0.00035335139468201755,,-0.002450212960492411,,,,,0.0005525702818914637,,,,,,,,,0.004900425920984822,,,,0.001233219768194856,,0.0022709290853344297,-0.0010065739729590447,,,,,-0.00024058938630158042,,,,,,,-0.0009749538481540484,8.348934169009398e-05
1143,2026-06-30,TPR,US8760301072,14054101,0.0008825411611252288,0.0007478561646482861,0.0008167376534974704,0.000874254389659264,,0.0009648506994685142,,,0.002550906643800318,0.0020463317032683877,,,0.001369236654392818,0.001193693493573226,0.0010640924856995615,0.002550906643800318,,,,,0.0015781032626900275,,0.0012091960064767745,,,,0.00248288246663231,0.0011354645426672149,-0.00027224588449915676,-0.0002979458959958772,,-0.0003658471218024032,,,0.001233219768194856,0.0009264486815792201,0.0022709290853344297,0.001919754484509518,-0.0007663217489605895,-0.0011638511562338954,-0.00045418581706688595,,-0.00024058938630158042,,,,,,,0.0009749538481540484,0.0006271306694762452
1144,2026-06-30,TREL B,SE0000114837,10104802W,,,,,-0.0003420158302906273,-0.0002562118588317507,,,,,0.00035105951811081226,0.00023291987166522787,,,-0.00027711719076678915,,,,,,,,-0.000942198448607083,,-0.0003029891276641035,,,,-0.00021350988235979218,-0.00023366521525455662,,-0.00028691701283712744,,,-0.0002487917538911378,-0.0003687897968032775,,,-0.0006009907799757114,,,,-0.0001886831518528396,,,,-0.0003823056532306227,,,-0.0007646113064612454,-9.133944228949344e-05
1145,2026-06-30,TRGP,US87612G1013,18553201,,-0.0003213583387782956,,,,-0.0004126917613784428,,,,,-0.0016802450284693741,,,-0.0015176406708755637,-0.00044636490319869523,,0.0010454857954920551,,,,,,0.0015274954804267039,,,,,0.0014343555121080023,,,,,,,0.0015578430727530622,,-0.001498307668698805,-0.0012715367783011481,,,,,-0.0003039202893872253,,,,,,,0.0012315932145848816,-1.5531549580791548e-05
1146,2026-06-30,TRMB,US8962391004,02281501,-0.00019975276602304115,-0.0001689166149839651,-0.00018482356078962999,-0.0002936982474305522,,,,,-0.00043233203555336527,-0.0003522705474879273,,,,,-0.0002346242166380692,-0.00043233203555336527,,,,,,,,,,,,,-0.00018077041252669948,-0.00019783513946921997,,-0.00024292134021269637,,,-0.00021064218427301954,-0.0003122398034552083,-0.000787560268587659,-0.0006683619576662836,,,,,,,,,,,,,-0.00013609191896980162
1147,2026-06-30,TRN,IT0003242622,27045101W,,-0.00018629995840321927,,,-0.00031937135726266155,,,-0.0007215426960378651,,,-0.0009740826396511178,-0.0008576828273657641,,,,,,,,-0.0007748384633588438,,-0.0012068280491252788,-0.0008798165777493967,,,-0.0010571439500089651,,-0.0002817594412213977,-0.0001993736396946732,-0.0002181945112818504,,-0.0002679205688627829,0.0015322648264174887,,,,,,,,0.0009740826396511178,,,,,,-0.0003569936375684725,,,,-0.00018724048768653954
1148,2026-06-30,TROW,US74144T1088,01213801,-0.0003800231082160136,-0.0003213583387782956,-0.0003516207832372382,-0.000558751315880552,-0.000550900009334221,,-0.0026731170907467318,,,,-0.0016802450284693741,0.00037517432852585705,,,0.0013441960227754993,,-0.0030951882103383206,-0.000805596931457919,,,-0.000623963671049635,,,,,,,,-0.0003439098011487023,,,,-0.0013441960227754993,,,0.0011703199203269273,0.0028687110242160046,-0.0012715367783011481,-0.0009680424032333843,,,,-0.0003039202893872253,,,0.002352343039857124,-0.0006157966072924408,,0.0030158244100732356,-0.0012315932145848816,-8.184855256443771e-05
